"OSM_ID";"time";"Speed";"GPS.Bearing"
7957530;2013-07-05 06:12:43;54;0
7957530;2013-07-05 06:12:48;41;0
7957530;2013-07-05 06:12:55;16;0
7957530;2013-07-05 06:13:00;37;0
7957530;2013-07-05 06:13:07;48;0
7957530;2013-07-05 06:13:12;36;0
7957530;2013-07-05 06:13:19;23;0
7957530;2013-07-05 06:13:24;1;0
7957530;2013-07-05 06:13:36;4;0
7957530;2013-07-05 06:13:43;9;0
7957530;2013-07-05 06:15:01;7;0
7957530;2013-07-05 06:15:08;43;0
7957530;2013-07-05 06:15:13;61;0
285035273;2013-07-05 06:15:20;65;0
285035273;2013-07-05 06:15:25;59;0
174689360;2013-07-05 06:15:32;46;0
174689360;2013-07-05 06:15:37;14;0
174689360;2013-07-05 06:15:45;30;0
174689360;2013-07-05 06:15:50;48;0
5302040;2013-06-28 12:18:30;5;0
5302040;2013-06-28 12:18:36;39;0
5302040;2013-06-28 12:18:42;6;0
5302040;2013-06-28 12:19:08;1;0
5302040;2013-06-28 12:19:14;29;0
5302040;2013-06-28 12:19:20;48;0
5302040;2013-06-28 12:19:26;43;0
5302040;2013-06-28 12:19:32;32;0
5302040;2013-06-28 12:19:39;8;0
5302040;2013-06-28 12:19:45;8;0
5302040;2013-06-28 12:21:30;16;0
5302040;2013-06-28 12:21:37;32;0
5302040;2013-06-28 12:21:43;59;0
5302040;2013-06-28 12:21:49;46;0
5302040;2013-06-28 12:21:55;2;0
5302040;2013-06-28 12:22:08;26;0
5302040;2013-06-28 12:22:14;52;0
5302040;2013-06-28 12:22:20;48;0
5302040;2013-06-28 12:22:26;2;0
5302040;2013-06-28 12:22:57;23;0
5302040;2013-06-28 12:23:04;17;0
5302040;2013-06-28 12:23:10;5;0
5302040;2013-06-28 12:23:16;8;0
4945108;2013-07-03 13:44:45;28;0
4945108;2013-07-03 13:44:50;3;0
4945108;2013-07-03 13:45:45;13;0
4945108;2013-07-03 13:45:51;23;0
4945108;2013-07-03 13:45:56;35;0
160430193;2013-07-03 13:46:01;47;0
160430193;2013-07-03 13:46:06;56;0
160430193;2013-07-03 13:46:11;65;0
160430193;2013-07-03 13:46:16;73;0
160430193;2013-07-03 13:46:21;73;0
160430193;2013-07-03 13:46:26;72;0
160430193;2013-07-03 13:46:31;65;0
160430193;2013-07-03 13:46:36;52;0
160430193;2013-07-03 13:46:41;28;0
160430193;2013-07-03 13:46:46;12;0
160430193;2013-07-03 13:46:51;5;0
160430193;2013-07-03 13:47:37;6;0
160430193;2013-07-03 13:47:42;23;0
241610974;2013-07-03 13:47:47;38;0
241610974;2013-07-03 13:47:52;48;0
241610974;2013-07-03 13:47:57;58;0
10097813;2013-07-03 13:48:02;61;0
10097813;2013-07-03 13:48:07;62;0
10097813;2013-07-03 13:48:12;56;0
10097813;2013-07-03 13:48:17;47;0
10097813;2013-07-03 13:48:22;38;0
10097813;2013-07-03 13:48:27;21;0
10097813;2013-07-03 13:48:32;3;0
10097813;2013-07-03 13:49:13;6;0
10097813;2013-07-03 13:49:18;27;0
160431756;2013-07-03 13:49:23;41;0
10097826;2013-07-03 13:49:28;51;0
10097826;2013-07-03 13:49:33;61;0
10097826;2013-07-03 13:49:38;71;0
10097826;2013-07-03 13:49:43;72;0
292686980;2013-07-03 13:49:48;73;0
292686980;2013-07-03 13:49:53;76;0
292686980;2013-07-03 13:49:58;76;0
292686980;2013-07-03 13:50:04;77;0
292686980;2013-07-03 13:50:09;77;0
292686980;2013-07-03 13:50:14;76;0
10097809;2013-07-03 13:50:19;75;0
292686959;2013-07-03 13:50:24;75;0
10070483;2013-07-03 13:50:29;72;0
10070483;2013-07-03 13:50:34;72;0
10070481;2013-07-03 13:50:39;63;0
292686948;2013-07-03 13:50:44;65;0
186171372;2013-07-03 13:50:49;65;0
109318087;2013-07-03 13:50:54;71;0
109318087;2013-07-03 13:50:59;70;0
292686971;2013-07-03 13:51:04;83;0
292686971;2013-07-03 13:51:09;97;0
248422297;2013-07-03 13:51:14;97;0
160655613;2013-07-03 13:51:19;96;0
292686970;2013-07-03 13:51:24;101;0
292686970;2013-07-03 13:51:29;102;0
292686961;2013-07-03 13:51:35;100;0
136993720;2013-07-03 13:51:40;95;0
136993720;2013-07-03 13:51:45;88;0
136993720;2013-07-03 13:51:50;87;0
136993720;2013-07-03 13:51:55;86;0
136993720;2013-07-03 13:52:00;83;0
41085902;2013-07-03 13:52:05;82;0
292686984;2013-07-03 13:52:10;87;0
292686984;2013-07-03 13:52:15;86;0
292686984;2013-07-03 13:52:20;87;0
292686984;2013-07-03 13:52:25;87;0
292686984;2013-07-03 13:52:30;77;0
292686984;2013-07-03 13:52:35;66;0
292686984;2013-07-03 13:52:40;63;0
292686984;2013-07-03 13:52:45;73;0
292686984;2013-07-03 13:52:50;82;0
292686984;2013-07-03 13:52:55;90;0
292686984;2013-07-03 13:53:01;96;0
292686962;2013-07-03 13:53:06;97;0
292686947;2013-07-03 13:53:11;101;0
292686947;2013-07-03 13:53:16;103;0
292686947;2013-07-03 13:53:21;105;0
186171373;2013-07-03 13:53:26;105;0
186171373;2013-07-03 13:53:31;97;0
292686947;2013-07-03 13:53:36;87;0
292686947;2013-07-03 13:53:41;78;0
292686947;2013-07-03 13:53:46;65;0
292686947;2013-07-03 13:53:51;60;0
292686947;2013-07-03 13:53:56;58;0
292686947;2013-07-03 13:54:01;58;0
292686947;2013-07-03 13:54:06;61;0
292686982;2013-07-03 13:54:11;63;0
292686982;2013-07-03 13:54:17;65;0
292686982;2013-07-03 13:54:22;62;0
292686982;2013-07-03 13:54:27;70;0
292686982;2013-07-03 13:54:32;72;0
292686982;2013-07-03 13:54:37;68;0
292686982;2013-07-03 13:54:42;67;0
292686982;2013-07-03 13:54:47;68;0
292686982;2013-07-03 13:54:52;71;0
292686982;2013-07-03 13:54:57;72;0
292686982;2013-07-03 13:55:02;75;0
292686982;2013-07-03 13:55:07;78;0
292686982;2013-07-03 13:55:12;77;0
292686982;2013-07-03 13:55:17;82;0
292686982;2013-07-03 13:55:22;83;0
292686949;2013-07-03 13:55:27;86;0
292686985;2013-07-03 13:55:32;86;0
292686985;2013-07-03 13:55:37;87;0
292686985;2013-07-03 13:55:43;88;0
292686985;2013-07-03 13:55:48;80;0
292686985;2013-07-03 13:55:53;70;0
292686985;2013-07-03 13:55:58;63;0
292686985;2013-07-03 13:56:03;61;0
292686985;2013-07-03 13:56:08;52;0
292686985;2013-07-03 13:56:13;33;0
292686985;2013-07-03 13:56:18;30;0
292686985;2013-07-03 13:56:23;45;0
292686985;2013-07-03 13:56:28;56;0
292686985;2013-07-03 13:56:33;58;0
292686985;2013-07-03 13:56:38;63;0
292686965;2013-07-03 13:56:43;66;0
292686981;2013-07-03 13:56:48;68;0
292686981;2013-07-03 13:56:53;68;0
292686981;2013-07-03 13:56:58;70;0
292686981;2013-07-03 13:57:03;65;0
292686956;2013-07-03 13:57:08;62;0
41085903;2013-07-03 13:57:14;62;0
41085903;2013-07-03 13:57:19;63;0
41085903;2013-07-03 13:57:24;67;0
41085903;2013-07-03 13:57:29;66;0
41085903;2013-07-03 13:57:34;67;0
41085903;2013-07-03 13:57:39;70;0
41085903;2013-07-03 13:57:44;68;0
41085903;2013-07-03 13:57:49;66;0
41085903;2013-07-03 13:57:54;68;0
292686952;2013-07-03 13:57:59;70;0
160658805;2013-07-03 13:58:04;70;0
160658805;2013-07-03 13:58:09;70;0
160658805;2013-07-03 13:58:14;70;0
5120963;2013-07-03 13:58:19;63;0
5120963;2013-07-03 13:58:24;61;0
7104124;2013-07-03 13:58:29;56;0
292686978;2013-07-03 13:58:34;50;0
30117314;2013-07-03 13:58:40;46;0
